id,text,label
438,Sahil Lodhi ka kya? Ma bap zimadar WO keu apni bchieo ko bhjty in ke ghart kidr hote,0
439,Ni ye galat bat h is me sahir lodhi ka koe qasor ni h t.v me achi baten b ati han wo to ap log catch ni krty??,0
440,Sahi baat ha,0
441,bilkul darosat .....,0
442,Bilkul sahi,0
443,Bilkul sahi kaha.aap.ñ .ey,0
444,Bilkul sahi aese morning show ka bnd ho jana hi bhtr he,0
445,Bilco yh zaror hona chahey,0
446,Bilkul thehk.,0
447,Bilkul,0
448,Beshak zaror krwana chaye,0
449,Agreed with attaria qadria,0
450,Sare comments bilkul sahi hn m sb ki taed krti Hun aur sb k sath hun,0
451,Taab too hum khud unn Koo saport karay hootay hai,0
452,Yar ajkl sakht pareshan hu rozgar ki fikr me bht acha lga parh k,0
453,har taraqi ke leye islam zrori ha,0
454,Nhi pta ??? Allah or us k rasool s.a.w ki etaat kro..,0
455,beshak,0
456,khoob,0
457,Boht aalaa,0
458,Jis na kha ha ci kha ha,0
459,#prime_Minster ki kursi chahye kitna #yaqeen_nazm_o_zabt or #lagan chahye hogi...!😂😂,0
460,"Allah ki raza mandi ke bagir koi cheez hasil nahi ki jasakti, chahe insan kitna hi yaqeen or nazmosabt ke saath hasil karne ki koshish karle......",0
461,dil ko sukoon deney wali tehreer kash aesa wagat dobara aa jaey,0
462,Jis ne likha he bohat behtareen likha ... wah wah,0
463,Same thing k Aik bunda Chauti burai ko Sahi samajh k kerta hay to Wo Bari burai ko Asan samajh leta hay. Bacho ko roshnash karana apnay tahafuz k lye Buri baat Nahi.,0
464,Bilkul right,0
465,Jis nay asbiat ki taraf dawat di us nay zulm ki taraf dawat di yehi asbiat to pehlay east Pakistan ko kha gar ab baki ko kha rahi hai 😔,0
466,"Ap hongi, hum tou muhabbat bantnay walay hy, we beleieve in equal rights",0
467,Such kaha..!,0
468,lol is page waly ki DP dekh or bat kia karaha yeh ,0
469,Iss mein koi burai nahi,0
470,Iss mein koi burai nahi hey,0
471,Hidayat ki dua kije or roye aise logi par tv me dikhane se kuch nahi hoga agar aap rokne ki takat rakhti he to rokiye varna dil me bura janiye lekin uske gunaho ko kisi pe ujagar mat kariye Yeh Allah or bannde ka maam la he bas uske liye astag far kariya or meri bato ka bura laga ho to mujhe bhi maaf kijiye,0
472,AIK HADEES HEY MOMAN KABHI LAAN TAAN NAHIN KARTA,0
473,Ye follow nh kr rha unki khushyon m shamil hua h bs,0
474,Bilawal Allah tumain salamat rakhey,0
475,Namaz qaim kro kiun k namaz behayai sy rokti hai.... islam mein hukam k sath reasoning bhi hai... bss aqal mand logo k liye he nishaniyan hai aur wohi samjhty hain inko,0
476,Aur islaam mein soor ka goosht khana haram hai...lehaza kiun k uss mein bht harmful steroids hty jo insaani jism ko sakht nuksaan pohnchaty... aur islaam mein hr wo cheez mana hai jiska insaan ko nuqsaan hai,0
477,Wah zbrdst,0
478,"thek, ALLAH pak ka koi b hukam maslehat k baghair nai.",0
479,Australia Me Shawal ka Chand Nazar Aa Gaya Kal Eid Hogi ,0
480,PM NawazSharif Ki Nawasi Mehar u Nisa Safdar Aur Raheel Munir Ka Nikah Masjid Nabvi Mein Munaqid PM Samait Ahal e Khana Ki Shirkat ,0
481,Sub Se Zaiyda Mein 136 Jagah Hazrat Mosa A S Ka Zikar Aya Hain ,0
482,Tareef Kiya Huwa ,0
483,Har Musalman Mard Aurat Ghulam Aazad Chotay Baray Par Namaz E EID Se Pehlay Sadqa E Fitr Dena Lazim Hai,0
484,Ap Sb Ki Shirkat Ka Shukrya ,0
485,Mullah Umar Ne Afghan Hukomat amp Taliban Muzakrat Ki Himayat Kar Di Afghanistan Se Qabzay K Khatmay K Liye Muzakrat Jaiz Hen Paigham ,0
486,Skin Saf Krny K Liye Honey Milk Or Dahi Mix Kijye Is Mixture Ko 15 Mint K Liye Skin Pr Laga Lijye Bad Mai Saf Pani Sy Dho Lijye ,0
487,Samnay betha tha mere or wo mera na tha,0
488,ALLAH Ki Naimaton Main Sy 1 Naimat Hy Or Moqa Mily Or Bach Jana Yeh ,0
489,ATC Ne 23 March Ko Giriftar Honewale Zulficar Mirza K 11 Guard Ko Riha Karne Ka Hukum Dedia ,0
490,Apny Bhai Ki Madad Karo ,0
491,Islam Musalmano K Ilam Ka Naam Nhe Un K Amal Ka Naam Hy Yani Islam Bolny Wali Baat Nhe Karny Wala Kaam Hy ,0
492,Main Aaj Se Hi Bicha Doon Us Raah Pe Palken ,0
493,3 Cheze Halos E Dil k sat karni Chahey ,0
494,1 Raham 2 karam 3 Dua ,0
495,Es Ki Bunyad Kalma Tayyaba Par Hain,0
496,14 Se 16 July Tak Karachi Janay Wali Trainon K Kirayon Me 50 Kami Khali Trainen Wapsi Per Senkron Musafiron Ko Lati Hen ,0
497,Subai Hakumat Ne Chand Raat Per Hawai Firing Karne Per Pabandi Aid Kr Di ,0
498,Nishaniyan Ka Pani Metha Hojana Na Ziada Sardi KhuLa Huwa Shu a K TuLu Hona ,0
499,Ramzan K Akhri Ashray Me Mazeed Barishon Ka Imkaan ,0
500,Eid Ul Fiter Per Bi Barishon Ka Imkan ,0
501,Tabdeli Yhi Log Laskengy ,0
502,Masjid Qab a Is The First Mosque Where Mohammad SAW Openly Led The Regular Prayer Congregation Of His Companions ,0
503,Darood Sharif Parh Kar Muslim Dosto Ko Send Kro ,0
504,1 Bar Parhny Say 10 Gunah Mitaty Hain Or 10 Nikya Milti Hain ,0
505,Doston ko Bhe Daawat Den ,0
506,Islamabad K Baldiyati Intakhabat Jamati Buniyad Per Kraney Ka Bill Senate Me Kasrat e Rae Se Manzur ,0
507,Incharge Officer Slaughter House Dr Ghafoor Mengal Ki Nigrani Me Govt Slaughter House Me Bemar Janwaron K Gosht Ko Jalae Gaye ,0
508,Jo Shakhs ALLAH K Liye 1 Din Aitikaf Karta Hy ALLAH Isko Jahanum Se Zamin Asman K Barabar 3 Guna Door Kar Deta Hy ,0
509,NAMAZ E FAJAR Hamari khobsoorti Mein Ezafa Karti Hain ,0
510,NAMAZ E ZUHAR Hamari Aamdani Mein Izafa Karti Hein ,0
511,Subai Assembliyon Ki 2 Sala Karkardagi Me Khyber Pakhtunkhwa Assembly 44 Score K Sath Behtreen Qarar Survey ,0
512,Imran amp Reham Khan Is Saal Hajj Pr Jaengy ,0
513,Bohat say log tujhy dekh kar hamaray huwe ,0
514,Such Me Wo Log Sirf Kaha Karte The ,0
515,Love from Pakistan ,0
516,2 kamyab tareen inqalab tha 36 votes ,0
517,Last night in Dono Marches ko mila kar supporters ki total tadad 40000 tak banti hy Eye witnesses ,0
518,Zero point k bad se bhi agy jayengy ka jawab ,0
519,Kia husan e ittefaq hy unki galli tak ,0
520,Hum kaam se gaye thy phir kaam se gaye ,0
521,K Apni Maa k Qadmo k Nishan Dhondh Raha Ho ,0
522,L0ve u M0M ,0
523,Per TOOT k chahna sirf 1 baar hota hai ,0
524,Agar hai to janab yeh article ap k lie hi hai ,0
525,Basa Hy Kon Tairy Dil Mein Gull E Badan Ay DARD ,0
526,K Boo Gulaab Ki Aayi Tairy Paseeny Mein ,0
527,DAR E MUSTAFA S A W W Meri Sultanat Ussi Saltanat ka Faqeer hon ,0
528,To Umrain Beet Jaen Gi Kaha Na Achay LaGty Ho To Bus Lagtay Ho ,0
529,Ferdous ki lawn ap ki hoi,0
530,SapneY Mein Sine Se LagaYa PYaar Kia Jee BehlaYa ,0
531,Ghussay mei Such bolna aur Taqat k hotay huay muaf karna Afzal tareen naikiyon me se h ,0
532,Meri chahat ,0
533,meri manzil ,0
534,Ek arsy bd us k sher lota to hran rhgia ,0
535,Fehmiyaan Or Bhi Barh Gayn khushqismati smajhi jati hay jab ghar ka gate junoob ki taraf ho ,0
536,Mainay kaghaz per bhi bana kar dekhin aankhain uski ,0
537,Koi tujhsa ho to phir naam bhi tujh sa rakhy ,0
538,Koi jb hns k milta hai mujy tm yad aaty ho ,0
539,balke khusi is baat ki hai k Misbah chakka maratay waqt gira nhi ,0
540,Ammi Pochti Hain Khane Mein Kya Doon To Mein Kehta Hoon EXTRA SHEET plz,0
541,Magharbi Wasti Riyasaton Main Barf Bari Ka Silsala Jari ,0
542,Janty hoty to mere hoty ,0
543,Kisi K Sa ath Sahii Par Wo Nazar To ,0
544,kaha na yaad aaty ho tu bus yad aaty ho ,0
545,Ye Mohabt B Kya Chz Hy ,0
546,Muskura K Guzar Jana Zaroori Tha kya ,0
547,Barha Mulk Ban Gaya ,0
548,Dobara Muslim League Q Punjab Kay Bila Muqabla Saddar Muntakhib ,0
549,20 Nov 1828 ko Kahira Misar me Mohammad Ali Pasha ki nigrani me publish hwa ,0
550,Tum pay aitbaar ki ,0
551,Ek Muhabbat Karli ,0
552,Dosra Tum Sey Karli ,0
553,KIA KHABAR THI K TUJHE YE HUNAR B AATA HY ,0
554,Js Qaom Ka Aghaz Hi IQRA Se Huwa Tha ,0
555,Ilm hasil kerna IBADET or Ilm ki Tlash JIHAD hy ,0
556,Zindagi Ko Badalne Me Waqt Nahi Lagta ,0
557,Pehle Mohabat ka iqraar karna ,0
558,Zameen k neeche sakoon sey rehtay hain ,0
559,Kabhi aap dusro k lye Dil se dua mang kr dekho ,0
560,Apko kabhi apne lye mangne ki zarurt hi nahi paregi Aur Wo ap k ,0
561,Nadan Itna Nahi Samjhi Ishq Chahre Se Nahi Nazron Se Shuru Hota Ha ,0
562,1 Kaash Aisa Ho ,0
563,2 Mera Pehla Pyar ,0
564,K Din Namaz K Liye Azaan Di Jaey To Tum ALLAH K Zikar Ki Taraf Daor Kar Aao ,0
565,Haiseat Say Half Utha Liya ,0
566,Indies Ko Hara Kar World Cup 6th Martaba Jeet Lia ,0
567,Kr Lo Mhbt Rasul e Pak SAWW se QK Akhrat Me Un K Siwa Koi Hamara Na Hoga ,0
568,Bugti Mein Civilian Hukmrani Bahal Ki Jaye Adalti Hukum ,0
569,Nationality Nahin Chor Sakta ,0
570,kabi Thehro Meray dill men Muhabat Seekh jao gy ,0
571,ALLAH PAK Ki Mehrabani Pr Hai Is Liye ,0
572,ALLAH Ki Makhlooq Pe Mehrbani Krty Raho ,0
573,ALLAH  Tm Pr Mehrban Rahy ga ,0
574,TitT LiYaan Mandlarhi Hein Kanch K Gulldaan Par lt ,0
575,Darood shareef ki kasrat ki jiay ,0
576,ALLAH pak ham sb k dilon ko AAQA HUZOOR SAWW k ishq se munawar krdy ,0
577,Na Jany Q us Ki Aankhon Pe Zindagi Lutanay Ko Ji Chahta hai ,0
578,Daikha Ho Tou Aa Mere Ujrey Howay Bikhrey,0
579,apny andar se Ghuroor ki aadat ko mitta dena chahty ho ,0
580,to Ghareeb logon ko salam kr lia kro ,0
581,Or cricket ki all commandz muft hasil kren ,0
582,Ab Khayal Rakhna Apna ,0
583,Hr ik parcham sa uoncha parcham e Islam ho jaya ,0
584,Aik Baar Darood e Pak Par Kr Agay Forward Kren ,0
585,Ba KHUDA Tujh Se Kuch Nahi Chaha ,0
586,Mai Apnay Nabi S A W W se Mhbt Q na karu k Un se Haseen to janat b Nhi ,0
587,Kabhi aap dusro k lye Dil se dua mang kr dekho ,0
588,Apko kabhi apne lye mangne ki zarurt hi nahi paregi ,0
589,Kon kehta hy guzra waqt wapis nai ata Or sb khte hen Ktna Nurani Chehra hy ,0
590,Ab Sham Ho Chuki Hai n Mera Hath Tham L0 ,0
591,BilKul muft Hasil Karen ,0
592,Na koi Tmhy Mot dy skta hy amp na koi Tmhra RIZQ Km kr skta hy ,0
593,Beshk ALLAH bht Rehm krny wla hy ,0
594,Karachi K Badalte Hue Halaat Or Nit Nayi Faida Mand Offers Se Bakhabar Rahiye Bilkul Free ,0
595,AR Tabba Sports Complex Me APMF Job Fair Ka Agaz Ho Gaya Hai ,0
596,Hamara 22 Saala Tajurba ap ke Umeed ,0
597,Aaj Bhi Shehar Me Target Killing Ka Koi Waqia Pesh Nahi Aaya ALLAH Aman Ko Dawam Bakhshay Aameen ,0
598,Karachi K Badalte Hue Halaat Or Nit Nayi Faida Mand Offers Se Bakhabar Rahiye Bilkul Free ,0
599,Mukhtalif Jamato Ki Janib Se Rangers K Haq Me Muzahire ,0
600,Karachi Press Club Per Mukhtalif Jamato Or Nine Zero Per MQM Ki Janib Se Sindhi Topi Or Ajrak Day Manaya Gaya ,0
601,12 Rabi ul Awal Eid e Milad un Nabi Jumerat 24 December Ko Ho Gi ,0
602,Ye Mamla Peer Tk Hal Hojaye Ga Ch Nisar Ehtiyat Se Kam Len,0
603,Apne Yadgar Lamhat ko Shandar Banain ,0
604,Aaj Bhi Shehar Me Target Killing Ka Koi Waqia Pesh Nahi Aaya ALLAH Aman Ko Dawam Bakhshay Aameen ,0
605,CityNews021 Ki Janib Se Police Rangers Ko Khiraj e Tehseen ,0
606,Baldyati Elections Me Polling Ka Silsila Jaari Awam Me Josh o Kharosh ,0
607,Apne Yadgar Lamhat ko Shandar Banain ,0
608,CityNews021 Ki Janib Se Kamyab Security Iqdamat Per Police Rangers Ko Khiraj e Tehseen,0
609,5 Dec Ko Baldyati Elections K Mauqay Per Karachi Me Loadshedding Nahi Ki Jaigi ,0
610,Aaj Shehar Me Target Killing Ka Koi Bhi Waqia Pesh Nahi Aaya ALLAH Aman Ko Dawam Bakhshay Aameen ,0
611,Azad Umeedwar Sameer Qureshi Symbol Hanger Ko Vote De Ker Khidmat Ka Mauqa Dein ,0
612,Dist Korangi UC 12 Green Town Ward 4 Abdul Mabood Majid Sheikh Azad Umedwar Intkhabi Nishan Bijli ka Heater Ko Vote Dein,0
613,5 December Ko Karachi K Awam Taliban K Hamiyo Ko Mustarad Ker Den Ge Hyder Abbas Rizvi MQM ,0
614,Imran Khan Ka Kal Bhi Rally Nikalnay Ka Elaan ,0
615,Apne Yadgar Lamhat ko Shandar Banain ,0
616,Karkunan Ki Badi Tadad Airport K Bahir Mojood ,0
617,Aaj Bhi Shehar Me Target Killing Ka Koi Waqia Pesh Nahi Aaya ALLAH Aman Ko Dawam Bakhshay Aameen ,0
618,Azad Umeedwar Sameer Qureshi Symbol Hanger Ko Vote De Ker Khidmat Ka Mauqa Dein ,0
619,Se PMLN Ki Rally Rawan Dawan Nagmo Per Raqs,0
620,AMANTECH ne wada nibhaya ,0
621,Behtar rozgaar ka moqah dilaya ,0
622,Adaalati Pabandi K Pesh e Nazar Security Idaro Ne Altaf Hussain Ki Tasveer Walay Boards Utaar Diye ,0
623,BDS Ne Bomb Ko Nakara Bana Dia ,0
624,Wukla Gawaho Or Ehlkaro K Qatilo Or Sahulatkaro Ko Girftar Kia Jaiga,0
625,Mutasrin e Zalzala Ki Dil khol Kr Madad Karen ,0
626,Karachi Me Aashura K Mauqay Per Mukammal Aman Raha ,0
627,Kamyab Security Intizamat Per Rangers Police Or Intizamia Ko Mubarakbad ,0
628,Pakistan Ko Ab Tak 358 Runs Ki Bartari Hasil ,0
629,Karachi Ki Prime Location Per Mobile ka Karobar Kerne ka Nadir Moqa ,0
630,Bank Me Daketi K Doran Guard Ki Firing Se 1 Dakait Halak Shanakht Nahe Hosaki Jinnah Hosp Shift Rpt Maqsood Alam ,0
631,Ibrahim Hydri Se 3Target Killers Griftar  ,0
632,Gharelo Cylinder 100 Or Commercial Cylinder 400 Rupay Sasta Hogaya ,0
633,Janwaron K Rate Kam Hone Ka Imkan  ,0
634,Mein Sirf 50 Payment Pr Shop K Malik Banye Baqaya Kama K Ada Kijea ,0
635,Jald Nayi Qayadat Samnay La Raha Hoon ,0
636,PIA Ka Maah e Ramzan K Doraan Andron e Mulk Parwazon K Kirayon Me 20 Feesad Kami Ka Elaan,0
637,Wahab Riaz Ne 2 Or M Hafeez Ne 1 Wicket Hasil Ki ,0
638,Sadar Bruns Road Old City Area Samet Kayi Elaaqo Me 3 Bajay Se He Samosay Pakoray Bikna Shuru,0
639,Pak Fouj K Shohdaa K Lawahiqeen K Lye Sindh Me 9600 Acre Zameen Denay Ka Faisla ,0
640,Sabiqa Ummaton Ki Tarah Tum Per Bhi Rozay Farz Kiye Gaye Hain Takay Tum Mut taqi Ban Jao ,0
641,Tamam Members Se Bharpoor Barish K Lye Dua Kernay Ki Appeal ,0
642,Jo Shakhs ALLAH Aur Qayamat Per Eman Rakhta Ho Usay Chahiye K Achi Baat Karay Parosi Or Mehman Ka Ikram Karay ,0
643,Insaaf Karo Ye Taqwa K Qareeb Tar Hai Aur ALLAH Se Daro Bay Shak ALLAH Har Cheez Se Baa Khabar Hai ,0
644,Tum Me Se Koi Us Waqat Tak Momin Nahi Hoga Jb Tk Apni Pasandidah Cheez Ko Apnay Bhai K Liye Bhi Pasand Na Karay ,0
645,ALLAH Hidayat Walay K Seenay Ko ISLAM K Liye Khol Deta Hai ,0
646,Roza Dhaal Hai ,0
647,Jab Quran Parha Jaye Tau Khamosh Ho Kar Pori Tawajjah Se Suno Takay Tum Per Raham Kiya Jaye ,0
648,Jannat K 8 Darwazon Me Se 1 Darwazay Ka Naam Rayyan Hai Jis Se Siraf Roza Daar Hi Dakhil Ho Saken Gay ,0
649,ALLAH Salamti K Ghar Ki Taraf Bulata Hai Aur Jisay Chahay Seedhay Raastay Ki Taraf Hidayat Deta Hai ,0
650,ALLAH Ki Bandagi Karo Gharibon Ko Khana Khilaao Aur Salam Ko Aam Karo Jannat Me Salamti K Sath Dakhil Ho Gay ,0
651,Din K Duno Aur Raat K Kuch Hisson Me Namaz Qaim Karo Yaqeenan Nekiyaan Buraiyon Ko Mita Deti Hain ,0
652,Roz Subah 2 Farishtay Utartay Hain Un Me Se Aik Sakhi K Liye Dua ,0
653,Meray Bandon Ko Bata Do K Main Bakhashnay Wala Aur Meharban Hun ,0
654,24 Kart Pr Tola 45100 Rupe Ka Hogia Mazeed Kami Ka Imakan ,0
655,Kisi Miskeen Ko Sadqa Dena 1 Sawab Aur Rishtay Daar Ko Sadqa Dena 2 Sawab Hai Aik Sadqa Ka Dosra Sila Rahmi Ka ,0
656,ALLAH Momino Ka Difaa Karta Hy ,0
657,Shokat Khanum Me 70 Mareezo Ka Muft Elaj Hota Hai,0
658,Tum Sab Mil Kar ALLAH K Samnay Tauba Karo Takay Tumhen Falaah Aur Kamyabi Naseeb Ho ,0
659,Tum Meray Dunya Me Ghaar K Sathi Aur Aakhrat Me Houz e Kausar K Bhi Sathi Aur Rafiq Ho Gay ,0
660,Rahman K Banday Aajzi Se Chaltay Jahilon Se Salamti Ki Baat Kehtay Aur Raat Ko Ebadat Kartay Hain ,0
661,ALLAH Majboor o Bay Kas Ki Pukaar Sunta Un Ki Takleef Ko Dor Karta Aur Un Ko Apna Naib Banata Hai ,0
662,Shehar Me Aaj Target Killing Ka Koi Bhi Waqia Pesh Nahi Aaya ALLAH Aman Ko Dawam Bakhshay Aameen,0
663,Aur Momin ALI Se Bughz Nahi Rakhta,0
664,ALLAH Aur Farishtay Nabi Per Durood Bhejhtay Hain Momino Tum Bhi Un Per Durood o Salam Bhejo ,0
665,ALLAH Ki Shaan Ye Hai K Jab Wo Kisi Cheez Ka Irada Karta Hai Tau Kehta Hai Ho Ja Tau Wo Hojati Hai ,0
666,Hafeez Ki 4 Wkts Or Shandar Century Ki Badolat Pakistan Ne 256 Ka Hadaf 4 Wickets Per Hasil Ker Lia ,0
667,Aey ALLAH Muavia Ko Logon K Liye Zariya e Hidayat Khud Hidayat Yaafta Aur Un Se Hidayat Ka Kaam Bhi Lijiye ,0
668,Jinho Ne Apni Jaano Per Zulum Kiya Woh ALLAH Ki Rehmat Se Maysu Na Ho ALLAH Sb Gunah Maf Krta Hai ,0
669,Meray Sahaba R A Sitaaron Ki Manind Hain Un Me Se Tum Jis Ki Bhi Pairwi Karo Gay Tau Hidayat Paao Gay ,0
670,ALLAH Jisay Chahta Hai Qurb K Liye Chunta Hai Aur Apni Taraf Ruju Karnay Walon Ko Hidayat Deta Hai ,0
671,Eid Ki Khushi Me Cng Stations 15 July Ko Khulenge Or 22 July Tak Cng Stations Bund Nahe Honge,0
672,Momin Bhai Bhai Hain Apnay Bhaiyon K Darmiyan Sulah Karao ALLAH Se Daro Takay Raham Kiya Jaye ,0
673,Aaj Ki Shab Milnay Walay Watan Pakistan Ki Salamati K Lye Duaao Ki Appeal ,0
674,Hum Ne Quran Ko Samajhnay K Liye Aasan Kar Diya Phir Koi Hai Sochnay Or Naseehat Hasil Karnay Wala ,0
675,JoTumhen Rasool Den Wo Lay Lo Aur Jis Cheez Se Tumhen Mana Karen Us Se Tum Baaz Raho ALLAH Se Daro ,0
676,Jo Shakhs Ramzan K Rozon K Baad Shawwal K 6 Rozay Bhi Rakhay Tau Wo Hamesha Roza Rakhnay Walay K Manind Hoga ,0
677,K Electric Ka Eid Ul Fitar Per Load Shedding Na Karne Ka Elaan ,0
678,Farishto ka Nuzool Aakhir Surto n ki tafseer ,0
679,Pani Chori Ki Saza 10 Sal Or 10 Lakh Jurmana Hoga ,0
680,Meri Meray Waliden Ki Meray Ghar Walon Ki Aur Momin Mardon Khawateen Ki Maghfirat Farma ,0
681,Ramzan Ki Aakhri Raat Me Pori Ummat K Aamaal Karnay Walon Ki Maghfirat Aur Bakhshish Ka Faisla Kia Jata Hai ,0
682,Tamam Members Ko Eid Ka Chand Mubarak,0
683,Dua Karen Allah Karachi Ko Aman Ka Gehwara Bana Day ,0
684,Pakistan Ko 5 Matched Ki Series Me 2 1 Ki Bartari ,0
685,24 Kart Pr Tola 44700 Rupe Ka Hogia Mazeed Kami Ka Imakan ,0
686,Bangal Se Aanay Wala Barish Ka System Kal Sunday Pakistan Me Dakhil Hoga Karachi Me 120mm Barish Ka Imkan ,0
687,Pakistan Aaj Ka Match Harnay K Bawajood Series 3 2 Se Jeet Gya ,0
688,Petrol Ki Qeemat Me 1 Rupay 3 Paise Or Deisel Ki Qeemat Me 2 Rupay 6 Paise Fee Litre Kami Ka Elan ,0
689,Sindh Tajir Ittihad Hartal Nahi Kare Ga ,0
690,Peshab K Douran Dard Jalan Rukawat Or Qatron K Aney Se Mutalik Doctor Se FREE Mashware K Lye Abhi Call Kren,0
691,Ab Sirf Rs 1949 Mahana per hasil karein wo bhee WARRANTY ka sath ,0
692,DG Rangers Ki Janib Se Insaf Ki Yaqeen Dihani K Baad MQM Ne Aaj Monday Ki Hartal Ki Call Wapis Le Li,0
693,Sarko Per MQM PPP PML N PTI Samet Kayi Mukhaalif Jamato K Camps Per Jashan ,0
694,ICC Ka Salman Butt Or Asif Pr 1st Sep Se Pabandi Hatanay Ka Elan International ,0
695,Cricket Khel Saken Gay ,0
696,1st Sep Se Petrol Rs 6 15 Diesel 5 30 Matti Ka Tail 4 Rupay Fi Liter Sasta Honay Ka Imkan,0
697,Bomb Phat Na Saka ,0
698,Pakistan Me Sonay Ki Fee Tola Qeemat Aik Hazaar 50 Rupay Izafay K Baad 46 Hazaar 500 Rupay Ho Gai ,0
699,Operation Kisi Party K Khilaf Nahi Mujrimo K khilaf Hai ,0
700,Azmeen e Hujjaj Umrah k Lye khushkhabri,0
701,Scheme33 Ka Rihaishi Plot Baichna Chahain To Mukamal Aitamad K Sath Rabta Karain,0
702,KSE 100 Index 279 04 Points K Izafay K Baad 34726 51 Points Per Band,0
703,Tumhe Watan Ki Hawaen Salam Kehti Hen ,0
704,Over Seas Pakistanio K Plots Per China Cutting Ker K Banaye Jane Wale Makanat Gira Diye Gaye ,0
705,Altaf Hussain Ki Taqareer Bayanat Tasaveer Dikhane Per Pabandi Lagadi Gaye ,0
706,Zulfiqar Ali Bhutto ki shakhsiyat atni bhar pur aur hangama khaiz hai ,0
707,aur Pakistani tareekh per app nay itnay gehray asrat morattab keyeh kay inka ahatah karna kai jildon ka matqazi hay.,0
708,App kay walid Sir Shahnawaz Bhutto nay app ki taleem-o-tarbiat per khususi tawajah di.,0
709,Zulfiqar Ali Bhutto bohot achchay moqarir thay cricket bhi khaltay thay aur tulba ki siasat mein bhi hissa latay thay.,0
